...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_asn_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,dem_funds_2p_pct_sqrd,y_pred,y_act,fund_chances,abs_err,err,district_id
164,2018,Kansas,KS,FALSE,KS-02,123859,126098,264688,Paul Davis,Steve Watkins,False,False,2983326.41,504734.99,249957,49.552122965150005,50.44787703485,2983326.41,504734.99,3488061.4000000004,85.52964147936157,14.470358520638424,-10.98353378187182,-8.69750821724918,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,86.3,0.9,4.6,4.5,1.2,FALSE,FALSE,FALSE,FALSE,0,0,-10.41202739071616,7315.3195715881275,43.07369738570555,49.552122965150005,2.32,6.478425579444455,-6.478425579444455,KS02
165,2018,Kansas,KS,FALSE,KS-03,170518,139762,318301,Sharice Davids,Kevin Yoder,False,True,3996428.93,2010074.91,310280,54.9561686218899,45.04383137811009,3996428.93,2010074.91,6006503.84,66.53502663872433,33.46497336127567,-0.4584547645245891,-6.817512665834343,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80.8,3,5.9,8.3,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-2.0482192398520276,4426.909769815757,49.65252553721065,54.9561686218899,45.269999999999996,5.303643084679251,-5.303643084679251,KS03
166,2018,Kansas,KS,FALSE,KS-04,98445,144248,242693,James A Thompson,Ron Estes,False,True,1412976.22,974261.41,242693,40.56359268705731,59.43640731294269,1412976.22,974261.41,2387237.63,59.18875449361948,40.81124550638053,-15.719026850316324,-15.014370708402057,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80.6,2.6,7.4,6.4,0.8,FALSE,FALSE,FALSE,TRUE,0,1,-15.542862814837756,3503.30865850596,35.55687875586718,40.56359268705731,0.06999999999999999,5.006713931190127,-5.006713931190127,KS04
167,2018,Kentucky,KY,FALSE,KY-01,78849,172167,251016,Paul Walker,James R Comer,False,True,39719.87,269763.0,251016,31.41194186824745,68.58805813175256,39719.87,269763,309482.87,12.834270924267956,87.16572907573205,-26.29064373401636,-19.374849879726145,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,89.9,0.4,1.7,6.8,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-24.561695270443806,164.71851015750985,25.710020925368948,31.41194186824745,0.01,5.701920942878502,-5.701920942878502,KY01
168,2018,Kentucky,KY,FALSE,KY-02,79964,171700,257345,Hank Linderman,S Brett Guthrie,False,True,159224.06,351742.0,251664,31.774111513764385,68.22588848623562,159224.06,351742,510966.06,31.161376941552632,68.83862305844737,-22.10174106293839,-16.253201740131182,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,90.4,0.8,1.8,5.3,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-20.639606232236588,971.0314128935281,29.211464601039353,31.774111513764385,0.015,2.5626469127250324,-2.5626469127250324,KY02
169,2018,Kentucky,KY,FALSE,KY-03,173002,101930,278720,John A Yarmuth,Vickie Yates B Glisson,True,False,470259.5,648805.48,274932,62.925377911629056,37.07462208837094,470259.5,648805.48,1119064.98,42.02253742226837,57.97746257773163,6.773902586774391,4.600111613249204,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73.7,1.7,2.4,20.6,0.2,FALSE,FALSE,TRUE,FALSE,1,0,6.230454843393095,1765.8936514059458,57.85860496695828,62.925377911629056,98.71,5.066772944670774,-5.066772944670774,KY03
170,2018,Kentucky,KY,FALSE,KY-04,90536,162946,261812,Seth Hall,Thomas Massie,False,True,43072.22,207849.46,253482,35.716934535785576,64.28306546421442,43072.22,207849.46,250921.68,17.16560322726996,82.83439677273003,-20.127116883717303,-16.499855625915913,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,93.1,0.7,1.6,3.3,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-19.220301569266955,294.65793415606083,31.4894553654449,35.716934535785576,0.015,4.2274791703406756,-4.2274791703406756,KY04
171,2018,Kentucky,KY,FALSE,KY-05,45890,172093,218017,Kenneth S Stepp,"Harold \""Hal\"" Rogers",False,True,1539.0,332324.01,217983,21.052100393149924,78.94789960685009,1539,332324.01,333863.01,0.4609675087994923,99.5390324912005,-33.11531716311574,-28.307693006391904,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,96.6,0.2,0.7,1.5,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-31.91341112393478,0.21249104416880998,18.808882839040862,21.052100393149924,0,2.243217554109062,-2.243217554109062,KY05
172,2018,Kentucky,KY,FALSE,KY-06,144736,154468,302888,Amy Mcgrath,Andy Barr,False,True,7596397.84,2807899.34,299204,48.37368484378551,51.62631515621449,7596397.84,2807899.34,10404297.18,73.01211901753848,26.987880982461515,-9.22880460975516,-8.919185697405638,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.3,1,1.7,8.3,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-9.15139988166778,5330.769523431204,40.14712889705868,48.37368484378551,0.5349999999999999,8.226555946726833,-8.226555946726833,KY06
173,2018,Louisiana,LA,FALSE,LA-01,71521,192555,269325,"['Lee Ann Dugas', 'Tammy M Savoie', '\\""Jim\\"" Francis']",Steve Scalise,"[False, False, False]",True,"[0, 245964.82, 51568.0]",9846125.18,264076,27.083491116193827,72.91650888380617,297532.82,9846125.18,10143658,2.9331905708966133,97.0668094291034,-23.128661964975805,-24.47558238296781,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.3,1.7,5.4,13.3,1.1,FALSE,FALSE,FALSE,TRUE,0,1,-23.465392069473808,8.6036069251968,25.90555060539786,27.083491116193827,0.01,1.1779405107959668,-1.1779405107959668,LA01
175,2018,Louisiana,LA,FALSE,LA-03,74713,168263,245943,"['Larry Rader', 'Mildred \\""Mimi\\"" Methvin', 'Verone Thomas', '\\""Rob\\"" Anderson']","['Clay Higgins', '\\""Josh\\"" Guillory']","[False, False, False, False]","[True, False]","[603.1, 218685.21, 3000.0, 13960.0]","[591938.98, 214009.96]",242976,30.74912748584222,69.25087251415778,236248.31,805948.94,1042197.25,22.668291439072597,77.33170856092741,-20.852585792977337,-19.16572996957234,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,71.6,1,2.2,23.8,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-20.430871837126087,513.851436766732,28.614648479121012,30.74912748584222,0.01,2.1344790067212074,-2.1344790067212074,LA03
176,2018,Louisiana,LA,FALSE,LA-04,72934,139326,216872,Ryan Trundle,"\""Mike\"" Johnson",False,True,23088.67,727535.1,212260,34.360689720154525,65.63931027984547,23088.67,727535.1,750623.77,3.075931101942055,96.92406889805794,-13.449193522800122,-11.776128678697424,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,61.5,0.8,2.6,33.2,0.8,FALSE,FALSE,FALSE,TRUE,0,1,-13.030927311774448,9.461352143894464,35.44529266043994,34.360689720154525,0.08499999999999999,1.0846029402854143,1.0846029402854143,LA04
177,2018,Louisiana,LA,FALSE,LA-05,67118,149018,223946,Jessee Carlton Fleenor,Ralph Abraham,False,True,21963.58,494948.94,216136,31.053595884073,68.94640411592701,21963.58,494948.94,516912.52,4.248993620816149,95.75100637918383,-16.16778678661288,-13.797421115338588,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,62.8,0.5,1.4,34.1,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-15.575195368794306,18.05394678973633,33.069191529799156,31.053595884073,0.03,2.0155956457261546,2.0155956457261546,LA05
178,2018,Louisiana,LA,FALSE,LA-06,76716,186553,268525,"['Justin Dewitt', '\\""Andie\\"" Saizan']",Garret Graves,"[False, False]",True,"[36483.65, 0]",599489.5,263269,29.13977718607204,70.86022281392796,36483.65,599489.5,635973.15,5.736665140658847,94.26333485934116,-18.74840524728157,-19.38738944234209,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,71.8,1.5,2.4,22.7,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-18.908151296046704,32.909326936050384,28.980077249399574,29.13977718607204,0.01,0.15969993667246385,-0.15969993667246385,LA06
179,2018,Maine,ME,FALSE,ME-01,201195,111188,342053,Chellie Pingree,Mark I Holbrook,True,False,481124.69,80436.91,312383,64.40651379876627,35.593486201233745,481124.69,80436.91,561561.6,85.6762089857996,14.3237910142004,6.831743449637784,8.977257017252953,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,95,1.1,1.4,0.8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,7.368121841541576,7340.412786178409,61.270631968495415,64.40651379876627,99.74499999999999,3.135881830270854,-3.135881830270854,ME01
180,2018,Maine,ME,FALSE,ME-02,139231,136326,281371,Jared F Golden,Bruce Poliquin,False,True,5073758.46,1788534.83,275557,50.52711417238539,49.47288582761462,5073758.46,1788534.83,6862293.29,73.93677660780949,26.063223392190515,-6.664142884657622,2.451593675877227,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,95.8,0.4,1,0.5,0.8,FALSE,FALSE,FALSE,TRUE,0,1,-4.38520874452391,5466.646935153125,50.266510993900646,50.52711417238539,54.035,0.2606031784847431,-0.2606031784847431,ME02
181,2018,Maryland,MD,FALSE,MD-01,116631,183662,306132,Jesse Colvin,Andy Harris,False,True,1786516.48,1114588.07,300293,38.83906717772309,61.16093282227691,1786516.48,1114588.07,2901104.55,61.58056178981899,38.41943821018102,-16.089627389520608,-13.52314385395485,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,83.5,1.7,2.1,11.5,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-15.448006505629168,3792.165590349714,36.206247651610205,38.83906717772309,0.08499999999999999,2.6328195261128826,-2.6328195261128826,MD01
182,2018,Maryland,MD,FALSE,MD-02,167201,77782,253302,Ca Dutch Ruppersberger,Liz Matory,True,False,309821.4,31905.0,244983,68.25004183963786,31.749958160362148,309821.4,31905,341726.4,90.66358349837763,9.336416501622349,11.620882752144666,12.35060004712497,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,57.2,3.9,3.8,32.9,0.2,FALSE,FALSE,TRUE,FALSE,1,0,11.803312075889744,8219.885372767292,64.89829409540366,68.25004183963786,99.905,3.3517477442342027,-3.3517477442342027,MD02
183,2018,Maryland,MD,FALSE,MD-03,202407,82774,292880,John Sarbanes,Charles Anthony,True,False,913106.09,0,285181,70.97492469694686,29.02507530305315,913106.09,0,913106.09,100,0,14.940266846851069,10.10251952391748,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,66.2,5.9,4.9,20.8,0.2,FALSE,FALSE,TRUE,FALSE,1,0,13.730830016117672,10000,67.29695874195154,70.97492469694686,99.98,3.677965954995315,-3.677965954995315,MD03
184,2018,Maryland,MD,FALSE,MD-04,209642,53327,268583,Anthony G Brown,George Mcdermott,True,False,302585.04,0,262969,79.72118386577885,20.278816134221145,302585.04,0,302585.04,100,0,28.54595240984579,26.98168626097097,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,30.9,2.8,6.4,58,0.2,FALSE,FALSE,TRUE,FALSE,1,0,28.154885872627084,10000,81.71576821669717,79.72118386577885,100,1.9945843509183163,1.9945843509183163,MD04
185,2018,Maryland,MD,FALSE,MD-05,213796,82361,304209,Steny H Hoyer,William A Devine Iii,True,False,1083039.96,0,296157,72.19008836529274,27.80991163470727,1083039.96,0,1083039.96,100,0,15.503557536387213,15.16038051859259,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,49.9,3.4,4.6,39.3,0.3,FALSE,FALSE,TRUE,FALSE,1,0,15.417763281938557,10000,68.23355448414404,72.19008836529274,99.97,3.956533881148701,-3.956533881148701,MD05
186,2018,Maryland,MD,FALSE,MD-06,163346,105209,276974,David Trone,Amie Hoeber,False,False,0,297618.61,268555,60.824039768390094,39.17596023160991,0,297618.61,297618.61,0,100,6.745468973701172,4.3297889418582685,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,68.1,9,8.1,12.8,0.2,FALSE,FALSE,FALSE,FALSE,0,0,6.141548965740446,0,55.56173340946758,60.824039768390094,95.565,5.262306358922515,-5.262306358922515,MD06
187,2018,Maryland,MD,FALSE,MD-07,202345,56266,264710,Elijah Cummings,Richmond Davis,True,False,435404.37,16820.0,258611,78.24299817099813,21.757001829001855,435404.37,16820,452224.37,96.28060734542017,3.719392654579849,27.83138270202688,25.376064430588485,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,36.6,5,2.4,54,0.3,FALSE,FALSE,TRUE,FALSE,1,0,27.21755313416728,9269.955350802975,79.67881874608882,78.24299817099813,100,1.4358205750906876,1.4358205750906876,MD07
188,2018,Maryland,MD,FALSE,MD-08,217679,96525,319330,Jamie Raskin,John Walsh,True,False,824912.03,0,314204,69.27951267329505,30.720487326704944,824912.03,0,824912.03,100,0,16.89809526581673,11.270504886741463,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,69.6,8.3,8.4,11.7,0.2,FALSE,FALSE,TRUE,FALSE,1,0,15.491197671047912,10000,67.98759342786605,69.27951267329505,99.97500000000001,1.2919192454289998,-1.2919192454289998,MD08
190,2018,Massachusetts,MA,FALSE,MA-02,191332,93391,284893,James P Mcgovern,Tracy Lyn Lovvorn,True,False,572917.57,6964.0,284723,67.19934813836606,32.80065186163394,572917.57,6964,579881.57,98.79906512634984,1.200934873650149,9.2949342614787,8.00686599553189,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,83.8,3.6,7.6,3.6,0.2,FALSE,FALSE,TRUE,FALSE,1,0,8.972917194991997,9761.255269840718,63.396961443703766,67.19934813836606,99.875,3.802386694662296,-3.802386694662296,MA02
191,2018,Massachusetts,MA,FALSE,MA-03,173175,93445,279327,Lori Loureiro Trahan,Rick Green,False,False,1819341.82,756235.93,266620,64.95199159852974,35.04800840147026,1819341.82,756235.93,2575577.75,70.63820224413726,29.36179775586274,11.084879007282645,5.916869731004326,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,75.6,6.2,14.5,2.5,0.1,FALSE,FALSE,FALSE,FALSE,0,0,9.792876688213063,4989.755616283638,60.49562326823274,64.95199159852974,99.61,4.456368330297003,-4.456368330297003,MA03
193,2018,Massachusetts,MA,FALSE,MA-05,236243,74856,311324,Katherine M Clark,John Hugo,True,False,769650.34,0,311099,75.93820616588289,24.061793834117115,769650.34,0,769650.34,100,0,21.853483890074536,14.339050216592554,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80.5,7.5,6.2,4.2,0.1,FALSE,FALSE,TRUE,FALSE,1,0,19.97487547170404,10000,72.52559062946594,75.93820616588289,100,3.4126155364169506,-3.4126155364169506,MA05
194,2018,Massachusetts,MA,FALSE,MA-06,217703,104798,333975,Seth W Moulton,Joseph S Schneider,True,False,1509050.93,220861.3,322501,67.50459688497091,32.495403115029106,1509050.93,220861.3,1729912.23,87.23280313475787,12.767196865242116,8.356906942358407,3.538809430770776,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.9,3.1,5.6,2.4,0.1,FALSE,FALSE,TRUE,FALSE,1,0,7.152382564461499,7609.561942747423,60.20080426799779,67.50459688497091,99.495,7.303792616973119,-7.303792616973119,MA06
197,2018,Massachusetts,MA,FALSE,MA-09,192347,131463,323928,Bill Keating,Peter D Tedeschi,True,False,582258.09,632995.69,323810,59.4011920570705,40.5988079429295,582258.09,632995.69,1215253.7799999998,47.912468949489714,52.08753105051029,4.565919354772362,4.319197605682355,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.3,1.1,3.5,2.5,0.2,FALSE,FALSE,TRUE,FALSE,1,0,4.50423891749986,2295.604680835816,56.219236798716864,59.4011920570705,96.755,3.1819552583536392,-3.1819552583536392,MA09
198,2018,Michigan,MI,FALSE,MI-01,145246,187251,332497,Matthew W Morgan,Jack Bergman,False,True,1159379.61,699775.56,332497,43.683401654751776,56.316598345248224,1159379.61,699775.56,1859155.17,62.3605618674637,37.6394381325363,-12.388244679581533,-6.141005027427731,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,92.7,0.4,1.3,1.6,2.2,FALSE,FALSE,FALSE,TRUE,0,1,-10.826434766543082,3888.8396764257677,40.16763324827062,43.683401654751776,0.545,3.5157684064811576,-3.5157684064811576,MI01
199,2018,Michigan,MI,FALSE,MI-02,131254,168970,305463,Rob Davidson,Bill Huizenga,False,True,1142405.45,749908.4,300224,43.718690044766575,56.28130995523343,1142405.45,749908.4,1892313.85,60.37082326486168,39.6291767351383,-10.438351879800877,-8.492385818947206,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.8,1.6,5.7,5.9,0.5,FALSE,FALSE,FALSE,TRUE,0,1,-9.95186036458746,3644.636301677164,40.05153753206221,43.718690044766575,0.49,3.6671525127043623,-3.6671525127043623,MI02
200,2018,Michigan,MI,FALSE,MI-03,134185,169107,310740,Cathy Albro,Justin Amash,False,True,119671.91,580530.57,303292,44.24284188175092,55.75715811824908,119671.91,580530.57,700202.48,17.091043436464265,82.90895656353572,-6.150917793546057,-5.693030870949279,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.1,1.2,4,7.8,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-6.036446062896863,292.10376574710824,43.356347762205,44.24284188175092,2.54,0.8864941195459224,-0.8864941195459224,MI03
201,2018,Michigan,MI,FALSE,MI-04,106540,178510,285050,Jerry Hilliard,John Moolenaar,False,True,0,610793.81,285050,37.375898965093846,62.62410103490616,0,610793.81,610793.81,0,100,-14.293488142019848,-6.017304280995269,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,93.2,0.5,2.5,1.9,0.6,FALSE,FALSE,FALSE,TRUE,0,1,-12.224442176763704,0,37.35757427742095,37.375898965093846,0.145,0.018324687672894413,-0.018324687672894413,MI04
202,2018,Michigan,MI,FALSE,MI-05,164502,99265,276413,Daniel T Kildee,Travis Wines,True,False,371091.31,0,263767,62.36640671501742,37.63359328498258,371091.31,0,371091.31,100,0,1.129172615639881,9.340326271774655,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.2,0.7,3.9,16.1,0.3,FALSE,FALSE,TRUE,FALSE,1,0,3.1819610296735745,10000,58.6430101987724,62.36640671501742,99.14,3.7233965162450176,-3.7233965162450176,MI05
203,2018,Michigan,MI,FALSE,MI-06,134082,147436,293438,Matt Longjohn,Fred Upton,False,True,1300383.16,1161194.15,281518,47.62821560255472,52.37178439744528,1300383.16,1161194.15,2461577.31,52.827232145717176,47.17276785428283,-5.593023047961026,-2.640181610041658,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.6,1,3.6,7.5,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-4.854812688481184,2790.716456177494,44.31302002215971,47.62821560255472,3.995,3.315195580395006,-3.315195580395006,MI06
204,2018,Michigan,MI,FALSE,MI-07,136330,158730,295060,Gretchen Driskell,Tim Walberg,False,True,2045094.1,1005225.09,295060,46.20416186538331,53.795838134616695,2045094.1,1005225.09,3050319.19,67.04524912358436,32.95475087641566,-10.15519465916774,-3.525943402247364,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,90.3,0.6,3.3,4.1,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-8.497881844937647,4495.065430043489,41.610995520398646,46.20416186538331,0.915,4.593166344984667,-4.593166344984667,MI07
205,2018,Michigan,MI,FALSE,MI-08,172880,159782,341593,Elissa Slotkin,Mike Bishop,False,True,5647740.54,1341122.85,332662,51.968664891090654,48.03133510890935,5647740.54,1341122.85,6988863.390000001,80.81057283336024,19.189427166639756,-4.705309860531941,-3.5639218623493463,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,86.5,2.6,3.8,5.2,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-4.419962860986292,6530.34868165582,47.266482538099005,51.968664891090654,17.645,4.702182352991649,-4.702182352991649,MI08
206,2018,Michigan,MI,FALSE,MI-09,181734,112123,304563,Andy Levin,Candius Stearns,False,False,963024.14,80170.0,293857,61.84436647757242,38.15563352242757,963024.14,80170,1043194.14,92.31494916181182,7.685050838188181,2.944795053673652,5.762924133577698,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80.4,3.2,1.9,12.7,0.3,FALSE,FALSE,FALSE,FALSE,0,0,3.649327323649663,8522.049838747902,56.89701995130583,61.84436647757242,97.83500000000001,4.9473465262665925,-4.9473465262665925,MI09
207,2018,Michigan,MI,FALSE,MI-10,106061,182808,303064,Kimberly Bizon,Paul Mitchell,False,True,43944.25,239872.81,288869,36.71595082892245,63.28404917107755,43944.25,239872.81,283817.06,15.483301109524565,84.51669889047544,-17.979328856160365,-7.799342878761564,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,92.2,1.3,2.2,2.9,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-15.434332361810664,239.73261324820461,34.92205302252442,36.71595082892245,0.065,1.7938978063980286,-1.7938978063980286,MI10
208,2018,Michigan,MI,FALSE,MI-11,181912,158463,350901,Haley Stevens,Lena Epstein,False,False,3176601.74,1340529.05,340375,53.44458318031583,46.55541681968417,3176601.74,1340529.05,4517130.79,70.3234395389291,29.67656046107091,-3.4157327361131635,-4.680247317446337,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.2,5.7,2.1,5.3,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-3.731861381446457,4945.386148585416,48.11539904153299,53.44458318031583,26.905,5.329184138782843,-5.329184138782843,MI11
209,2018,Michigan,MI,FALSE,MI-12,200588,85115,294628,Debbie Dingell,Jeff Jones,True,False,541260.25,81060.0,285703,70.20857323864293,29.79142676135708,541260.25,81060,622320.25,86.9745520895391,13.02544791046089,12.70814406792354,14.922383892279171,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.1,3.6,4.5,10.4,0.2,FALSE,FALSE,TRUE,FALSE,1,0,13.261704024012449,7564.572711175951,67.4012905713095,70.20857323864293,99.96000000000001,2.807282667333425,-2.807282667333425,MI12
