...1,Unnamed: 0,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,Year,Geography,dem_stand,rep_stand,inc_dummy,polarization,shave,dem_over_under,rep_over_under,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
2188,2188,2024,New York,NY,FALSE,NY-22,194450,161939,356792,John Mannion,Brandon Williams,False,True,3371163.52,1876099.42,356389,54.5611677128082,45.43883228719181,3371163.52,1876099.42,5247262.94,64.24613286103022,35.75386713896979,46.01191670177327,0.2984612750486354,45.99106247367004,0.2984612750486354,22,3.5370488775932998,1.933630232656256,53.84700748233453,55.80688380179977,-0.8352436655714882,71.8,83.08048582114186,2.549574106781282,4.492722551752067,7.297526314177497,0.275988334303206,33.629999999999995,598122,178849,76.98125155250325,23.018748447496755,NA,0,NY22,FALSE,FALSE,FALSE,TRUE,0,1,3.136194216359039,Mid-Atlantic,0,0,0,2024,NY-22,John Mannion,Brandon Williams,-1,0.9828210320037504,2.15,0,-1.6820640939390403,4127.565587597147,0.2984612750486354,0.5463160944440822,-0.02085422810323223,4.561167712808199,7.1076320982895655,28.492265722060427,52.17646015381026,54.5611677128082,3.853727322784289,71.72500000000001,2.3847075589979383,-2.3847075589979383,-0.6188054730543324,TRUE,TRUE,256
2189,2189,2024,New York,NY,FALSE,NY-23,128397,246969,375594,Thomas Carle,Nick Langworthy,False,True,24394.86,889803.56,375366,34.20581512443855,65.79418487556146,24394.86,889803.56,914198.42,2.668442590395202,97.3315574096048,0,0,0,0,23,-11.546661306557162,-14.492942642535716,39.40602395805427,40.72317361764931,-0.8352436655714882,71.8,92.6938085220476,0.7086581693684775,2.7989935239038077,2.001237470610073,0.4496143216598605,29.54,421796,355175,54.28722564934856,45.71277435065144,NA,2,NY23,FALSE,FALSE,FALSE,TRUE,0,1,-12.2832316405518,Mid-Atlantic,0,0,0,2024,NY-23,Thomas Carle,Nick Langworthy,-1,0.9828210320037504,2.15,0,-4.747593547868142,7.120585858235055,0,0,0,-15.794184875561449,-23.731219615532112,-94.66311481920961,35.51070942355544,34.20581512443855,3.8530792058357983,0.05,1.3048942991168886,1.3048942991168886,0.33866272386524554,TRUE,TRUE,257
2190,2190,2024,New York,NY,FALSE,NY-24,123317,235867,359407,David Wagenhauser,Claudia Tenney,False,True,84480.99,1609727.64,359184,34.332542652233954,65.66745734776605,84480.99,1609727.64,1694208.63,4.9864573054382335,95.01354269456176,0,0,0,0,24,-12.630731967818477,-14.139212474790504,38.38142979238727,39.639102956388,-0.8352436655714882,71.8,91.98965472394214,0.6990140379008507,3.028347439280769,2.412141705916925,0.1964022014167957,25.01,266427,510544,34.29046901364401,65.70953098635599,NA,2,NY24,FALSE,FALSE,FALSE,TRUE,0,1,-13.007852094561484,Mid-Atlantic,0,0,0,2024,NY-24,David Wagenhauser,Claudia Tenney,-1,0.9828210320037504,2.15,0,-6.916966892741108,24.86475645895833,0,0,0,-15.667457347766046,-25.180460523551478,-90.02708538912354,34.613611906254754,34.332542652233954,3.799419437185883,0.1,0.2810692540207995,0.2810692540207995,0.07397689533035057,TRUE,TRUE,258
2191,2191,2024,New York,NY,FALSE,NY-25,219175,141195,360633,Joe Morelle,Gregg Sadwick,True,False,507094.16,37150.21,360370,60.81943558009824,39.18056441990177,507094.16,37150.21,544244.37,93.17398359123126,6.82601640876873,0,0,0,0,25,8.277278333473404,6.578488731226379,59.327049303807,60.54711325767988,-0.8352436655714882,71.8,74.63488536511463,2.6153923846076155,7.965020368312965,12.31996768003232,0.0796215870450796,40.85,709149,67822,91.27097407753956,8.729025922460426,NA,0,NY25,FALSE,FALSE,TRUE,FALSE,1,0,7.852580932911648,Mid-Atlantic,0,0,0,2024,NY-25,Joe Morelle,Gregg Sadwick,1,0.9828210320037504,2.15,-5.460292145478155,0,8681.391218259032,0,0,0,10.819435580098236,16.540405531394786,86.34796718246254,59.3045937863351,60.81943558009824,3.858401363252671,99.3,1.5148417937631393,-1.5148417937631393,-0.3926086612425703,TRUE,TRUE,259
2192,2192,2024,New York,NY,FALSE,NY-26,209131,111772,321304,Tim Kennedy,Anthony Marecki,True,False,1858362.7,0,320903,65.16953721217938,34.83046278782062,1858362.7,0,1858362.7,100,0,0,0,0,0,26,10.522780785801524,8.134598301316366,59.780355040899614,62.79261571000799,-0.8352436655714882,71.8,72.80794919615346,3.4344091376456976,6.214120799730329,15.11817585868698,0.2573054244184372,34.29,770018,6953,99.10511460530702,0.8948853946929809,NA,0,NY26,FALSE,FALSE,TRUE,FALSE,1,0,9.925735164680235,Mid-Atlantic,0,0,0,2024,NY-26,Tim Kennedy,Anthony Marecki,1,0.9828210320037504,2.15,0,0,10000,0,0,0,15.169537212179378,20.68671399493196,100,62.395549825031196,65.16953721217938,3.878231513951651,99.97500000000001,2.773987387148182,-2.773987387148182,-0.715271220186048,TRUE,TRUE,260
2193,2193,2024,North Carolina,NC,FALSE,NC-01,186341,180034,376324,Don Davis,Laurie Buckhout,True,False,3771941.34,1933890.21,366375,50.86073012623677,49.13926987376322,3771941.34,1933890.21,5705831.55,66.1067770218348,33.893222978165205,47.163476304367975,0.7879597670917505,37.22717269022999,0.7879597670917505,1,-1.424999626784917,1.331221144939711,48.439966103490285,50.844835297421554,-0.8352436655714882,71.8,52.178273157859365,0.6798702516085899,3.859554794641688,40.4243352517324,0.5700368941036643,19.15,289957,455713,38.88543189346494,61.11456810653506,NA,1,NC01,FALSE,FALSE,TRUE,FALSE,1,0,-0.73594443385376,South Atlantic,0,0,0,2024,NC-01,Don Davis,Laurie Buckhout,1,0.9828210320037504,2.15,2.2362906091499575,0,4370.105968214586,0.7879597670917505,0.8876709790748769,-9.936303614137984,0.860730126236767,-0.6366452021360317,32.21355404366958,53.137288894547346,50.86073012623677,3.7748524021441896,80.25,2.2765587683105792,2.2765587683105792,0.6030855052815971,TRUE,TRUE,261
2194,2194,2024,North Carolina,NC,FALSE,NC-02,268662,128164,405517,Deborah Ross,Alan Swain,True,False,1148574.63,31756.0,396826,67.70272109186394,32.297278908136065,1148574.63,31756,1180330.63,97.30956740485504,2.6904325951449723,0,0,0,0,2,15.686989736659562,14.401147952470076,67.21753259620338,67.95682466086603,-0.8352436655714882,71.8,61.50372160883424,4.328347685226198,7.224278232068571,23.987337309557947,0.1815154369477926,52.91,727951,17719,97.62374777046146,2.376252229538536,NA,0,NC02,FALSE,FALSE,TRUE,FALSE,1,0,15.36552929061219,South Atlantic,0,0,0,2024,NC-02,Deborah Ross,Alan Swain,1,0.9828210320037504,2.15,7.1520613484322055,0,9469.151908520027,0,0,0,17.702721091863935,31.56630224679587,94.61913480971006,68.34837490171921,67.70272109186394,3.82865546976166,100,0.6456538098552755,0.6456538098552755,0.16863721871936116,TRUE,TRUE,262
2195,2195,2024,North Carolina,NC,FALSE,NC-04,308064,112084,428780,Valerie Foushee,Eric Blankenburg,True,False,336576.51,0,420148,73.32273389377076,26.67726610622924,336576.51,0,336576.51,100,0,0,0,0,0,4,21.130566321640096,21.52695489997071,73.03195999336648,73.40040124584657,-0.8352436655714882,71.8,61.97967379021073,7.350238951183958,6.149246284481298,21.566112309849032,0.2075812778442823,59.23,653327,92344,87.61598613865901,12.384013861340994,NA,0,NC04,FALSE,FALSE,TRUE,FALSE,1,0,21.22966346622275,South Atlantic,0,0,0,2024,NC-04,Valerie Foushee,Eric Blankenburg,1,0.9828210320037504,2.15,3.886005558286964,0,10000,0,0,0,23.32273389377076,43.29457059801699,100,73.29284720160496,73.32273389377076,3.8222838847050804,100,0.029886692165803197,-0.029886692165803197,-0.007819066575718039,TRUE,TRUE,263
2196,2196,2024,North Carolina,NC,FALSE,NC-05,162390,238304,400694,Chuck Hubbard,Virginia Foxx,False,True,385458.36,1503229.0,400694,40.52718533344647,59.47281466655353,385458.36,1503229,1888687.36,20.408796509338632,79.59120349066137,0,0,0,0,5,-10.048157160685648,-8.392348799103658,41.02340835119473,42.22167776352082,-0.8352436655714882,71.8,74.38936320173322,1.5906936695148584,4.428353684999948,17.4254129067874,0.1581492887621997,25.88,396478,349193,53.17063423413275,46.82936576586725,NA,1,NC05,FALSE,FALSE,FALSE,TRUE,0,1,-9.63420507029015,South Atlantic,0,0,0,2024,NC-05,Chuck Hubbard,Virginia Foxx,-1,0.9828210320037504,2.15,0,1.2672049864648611,416.51897495959275,0,0,0,-9.472814666553532,-18.43316647500881,-59.18240698132274,39.82190467639646,40.52718533344647,3.866631700827774,0.75,0.705280657050011,-0.705280657050011,-0.18240181936620017,TRUE,TRUE,264
2197,2197,2024,North Carolina,NC,FALSE,NC-07,179512,254022,433534,Marlando Pridgen,David Rouzer,False,True,0,737144.38,433534,41.406671679729854,58.59332832027015,0,737144.38,737144.38,0,100,0,0,0,0,7,-7.851222330406763,-7.618224617221998,43.02512743573573,44.41861259379971,-0.8352436655714882,71.8,71.22911616655877,1.0443798712215882,4.922955446149111,18.318888002261737,1.948404991209008,31.44,485903,259768,65.16318859121516,34.83681140878484,NA,1,NC07,FALSE,FALSE,FALSE,TRUE,0,1,-7.792972902110572,South Atlantic,0,0,0,2024,NC-07,Marlando Pridgen,David Rouzer,-1,0.9828210320037504,2.15,0,3.143491593629477,0,0,0,0,-8.593328320270146,-14.750702138649656,-100,40.88043163650657,41.406671679729854,3.8907809754653084,1.2,0.5262400432232823,-0.5262400432232823,-0.13525306269915333,TRUE,TRUE,265
2198,2198,2024,North Carolina,NC,FALSE,NC-08,161709,238640,400349,Justin Dues,Mark Harris,False,False,0,583022.33,400349,40.39200797304352,59.60799202695648,0,583022.33,583022.33,0,100,0,0,0,0,8,-11.250610630576816,-11.90106596646929,40.20730408306004,41.019224293629655,-0.8352436655714882,71.8,66.39113695579395,2.761968530297957,5.437693774471987,17.432970407999886,5.662035487110813,33.5,466745,278926,62.59395899800314,37.40604100199686,NA,1,NC08,FALSE,FALSE,FALSE,FALSE,0,0,-11.413224464549934,South Atlantic,0,0,0,2024,NC-08,Justin Dues,Mark Harris,0,0.9828210320037504,2.15,0,0,0,0,0,0,-9.607992026956481,-21.99120526352838,-100,37.78219894831516,40.39200797304352,3.8460077985842718,0.17500000000000002,2.6098090247283565,-2.6098090247283565,-0.6785761135713338,TRUE,TRUE,266
2199,2199,2024,North Carolina,NC,FALSE,NC-09,140852,210042,373077,Nigel Bristow,Richard Hudson,False,True,25749.26,1273708.1,350894,40.14089725102168,59.85910274897832,25749.26,1273708.1,1299457.36,1.981539432736754,98.01846056726323,0,0,0,0,9,-9.307421242971827,-9.695417639687877,41.99450543633611,42.962413681234644,-0.8352436655714882,71.8,65.2326149696946,1.6820482817421951,7.506787055898228,21.68450981581304,0.8007120611602031,27.17,470253,275418,63.06440776159995,36.93559223840005,NA,1,NC09,FALSE,FALSE,FALSE,TRUE,0,1,-9.40442034215084,South Atlantic,0,0,0,2024,NC-09,Nigel Bristow,Richard Hudson,-1,0.9828210320037504,2.15,0,0.7571645704638144,3.9264985234906966,0,0,0,-9.859102748978323,-17.97359701873019,-96.0369211345265,39.121220176501865,40.14089725102168,3.8141045488718106,0.35000000000000003,1.0196770745198123,-1.0196770745198123,-0.2673437661328467,TRUE,TRUE,267
2200,2200,2024,North Carolina,NC,FALSE,NC-10,155383,233814,406695,Ralph Scott Jr.,Pat Harrigan,False,False,0,961205.43,389197,39.92399735866413,60.07600264133588,0,961205.43,961205.43,0,100,0,0,0,0,10,-10.397686242319168,-10.023017860738436,41.04754304954773,41.8721486818873,-0.8352436655714882,71.8,73.73443646404938,1.9703807284052628,6.065276806712007,16.104507863867173,0.1128201868683658,30.34,510700,234970,68.48874166856652,31.51125833143348,NA,1,NC10,FALSE,FALSE,FALSE,FALSE,0,0,-10.304019146923984,South Atlantic,0,0,0,2024,NC-10,Ralph Scott Jr.,Pat Harrigan,0,0.9828210320037504,2.15,0,0,0,0,0,0,-10.076002641335869,-19.77279462827648,-100,38.7813156003681,39.92399735866413,3.8615800227432855,0.4,1.1426817582960282,-1.1426817582960282,-0.2959104179030483,TRUE,TRUE,268
2201,2201,2024,North Carolina,NC,FALSE,NC-11,186977,245546,432523,Caleb Rudow,Chuck Edwards,False,True,634423.71,542026.69,432523,43.22937739727136,56.77062260272864,634423.71,542026.69,1176450.4,53.92694073630303,46.07305926369696,0,0,0,0,11,-7.84290542406945,-9.485807070090791,45.19212176459214,44.42692950013702,-0.8352436655714882,71.8,88.72503477721806,0.7937681884434931,3.882084871369998,3.3289733698750346,1.1281613197559528,33.48,367573,378097,49.29432590824359,50.7056740917564,NA,2,NC11,FALSE,FALSE,FALSE,TRUE,0,1,-8.253630835574786,South Atlantic,0,0,0,2024,NC-11,Caleb Rudow,Chuck Edwards,-1,0.9828210320037504,2.15,0,7.802371216749602,2908.114937176739,0,0,0,-6.770622602728643,-15.672018005578083,7.853881472606073,43.67443670332236,43.22937739727136,3.8685806319745497,5.3,0.4450593060510002,0.4450593060510002,0.11504459862423468,TRUE,TRUE,269
2202,2202,2024,North Carolina,NC,FALSE,NC-12,259627,91128,350755,Alma Adams,Addul Ali,True,False,199253.7,42141.89,350755,74.01947228122194,25.980527718778063,199253.7,42141.89,241395.59000000003,82.54239441573891,17.457605584261085,0,0,0,0,12,23.200648307417588,23.166547176520616,73.52745150652206,75.47048323162406,-0.8352436655714882,71.8,43.77873441506935,3.855706067630321,8.160381354300632,41.46611938114637,0.1931029702817801,43.4,745069,601,99.91940134375795,0.0805986562420373,NA,3,NC12,FALSE,FALSE,TRUE,FALSE,1,0,23.192123024693345,South Atlantic,0,0,0,2024,NC-12,Alma Adams,Addul Ali,1,0.9828210320037504,2.15,1.6488753056494545,0,6813.246875883407,0,0,0,24.019472281221937,47.21948971495818,65.08478883147781,73.76687529080884,74.01947228122194,3.8598305919211633,100,0.252596990413096,-0.252596990413096,-0.06544250696955337,TRUE,TRUE,270
2203,2203,2024,North Carolina,NC,FALSE,NC-13,171835,243655,415490,Frank Pierce,Brad Knott,False,False,27947.61,1319843.89,415490,41.35719271221931,58.6428072877807,27947.61,1319843.89,1347791.5,2.0735855657199203,97.92641443428008,0,0,0,0,13,-11.01806054210894,-11.446288645701172,41.67499571648866,41.25177438209753,-0.8352436655714882,71.8,68.86200708971815,0.971189452242822,7.520127664136465,19.970895951268293,0.2731140804895666,29.07,337881,407789,45.31240361017608,54.68759638982391,NA,1,NC13,FALSE,FALSE,FALSE,FALSE,0,0,-11.125117568006996,South Atlantic,0,0,0,2024,NC-13,Frank Pierce,Brad Knott,0,0.9828210320037504,2.15,0,0,4.299757098362002,0,0,0,-8.642807287780691,-21.4149914704425,-95.85282886856015,38.09723142112682,41.35719271221931,3.889073180729825,0.375,3.2599612910924876,-3.2599612910924876,-0.8382360371220173,TRUE,TRUE,271
2204,2204,2024,North Carolina,NC,FALSE,NC-14,168269,232987,401256,Pam Genant,Tim Moore,False,False,41129.96,1784636.17,401256,41.93557230296868,58.06442769703132,41129.96,1784636.17,1825766.13,2.2527507397675297,97.74724926023246,0,0,0,0,14,-10.434854537676353,-12.258235273192774,42.3863292620638,41.83498038653012,-0.8352436655714882,71.8,73.80695626697636,2.546783692818705,5.348245754919281,15.543499171368715,0.1549602274632587,33.489999999999995,538880,206791,72.26779638741483,27.732203612585177,NA,1,NC14,FALSE,FALSE,FALSE,FALSE,0,0,-10.89069972155546,South Atlantic,0,0,0,2024,NC-14,Pam Genant,Tim Moore,0,0.9828210320037504,2.15,0,0,5.074885895523153,0,0,0,-8.06442769703132,-20.94615577753943,-95.49449852046494,38.32387179809956,41.93557230296868,3.8949656281398632,0.27499999999999997,3.6117005048691198,-3.6117005048691198,-0.9272740377413744,TRUE,TRUE,272
2205,2205,2024,North Dakota,ND,FALSE,ND-00,109231,249101,359787,Trygve Hammer,Julie Fedorchak,False,False,1161589.67,1331059.57,358332,30.48318319323979,69.5168168067602,1161589.67,1331059.57,2492649.24,46.60060675043072,53.399393249569286,0,0,0,0,0,-19.487243347103103,-20.92253182723262,31.30350693360681,32.78259157710337,-0.8352436655714882,71.8,87.59351320874073,0.8692946628711306,3.388134824043896,2.1222685204285106,3.7240260186751377,31.430000000000003,474989,304105,60.96684097169276,39.03315902830724,NA,2,ND00,FALSE,FALSE,FALSE,FALSE,0,0,-19.84606546713548,West North Central,0,0,0,2024,ND-00,Trygve Hammer,Julie Fedorchak,0,0.9828210320037504,2.15,0,0,2171.616549508289,0,0,0,-19.51681680676021,-38.856887268699474,-6.798786499138568,32.35048681232901,30.48318319323979,3.849420385379348,0.025,1.8673036190892205,1.8673036190892205,0.48508695651467637,TRUE,TRUE,273
2206,2206,2024,Ohio,OH,FALSE,OH-01,213916,177993,391909,Greg Landsman,Orlando Sonza,True,False,2684339.3,0,391909,54.58307923523063,45.41692076476937,2684339.3,0,2684339.3,100,0,0,0,0,0,1,2.0250476219907085,0.9418200123225872,53.19970656226602,54.29488254619718,-0.8352436655714882,71.8,74.07002094935166,2.6376750822036192,2.850066393592124,17.284323100708594,0.0968204372942778,45.08,739989,46641,94.07078296022272,5.929217039777278,NA,0,OH01,FALSE,FALSE,TRUE,FALSE,1,0,1.7542407195736782,East North Central,0,0,0,2024,OH-01,Greg Landsman,Orlando Sonza,1,0.9828210320037504,2.15,3.5990344307096933,0,10000,0,0,0,4.5830792352306275,4.343725104718844,100,55.619240648419634,54.58307923523063,3.8752680969470754,92.95,1.0361614131890065,1.0361614131890065,0.2673779948296458,TRUE,TRUE,274
2207,2207,2024,Ohio,OH,FALSE,OH-02,96401,268211,364616,Samantha Meadows,David Taylor,False,False,132781.86,346814.85,364612,26.4393382554606,73.5606617445394,132781.86,346814.85,479596.71,27.68614905636029,72.31385094363971,0,0,0,0,2,-25.25737489199103,-23.721538863822342,26.02888403557168,27.01246003221544,-0.8352436655714882,71.8,94.23696517134591,0.5048394156500219,1.1762034364623066,2.0960379649771768,0.0936289529024975,20.31,333381,453248,42.38096993627237,57.61903006372763,NA,2,OH02,FALSE,FALSE,FALSE,FALSE,0,0,-24.87341588494886,East North Central,0,0,0,2024,OH-02,Samantha Meadows,David Taylor,0,0.9828210320037504,2.15,0,0,766.5228495709997,0,0,0,-23.5606617445394,-48.91158810432623,-44.62770188727942,26.912194837015413,26.4393382554606,3.8149275910624976,0,0.4728565815548116,0.4728565815548116,0.12394903186697602,TRUE,TRUE,275
2208,2208,2024,Ohio,OH,FALSE,OH-03,242632,100355,342987,Joyce Beatty,Michael Young,True,False,490790.16,0.0,342987,70.74087356080551,29.25912643919449,490790.16,0,490790.16,100,0,0,0,0,0,3,19.94392501454609,19.00890899004612,70.32871874717935,72.21375993875256,-0.8352436655714882,71.8,62.71487126259042,4.043586783453545,3.76327003258594,25.891170728435203,0.0533096087922019,44.24,784379,2251,99.7138425943582,0.2861574056417884,NA,0,OH03,FALSE,FALSE,TRUE,FALSE,1,0,19.710171008421096,East North Central,0,0,0,2024,OH-03,Joyce Beatty,Michael Young,1,0.9828210320037504,2.15,3.080628347831926,0,10000,0,0,0,20.74087356080551,40.25558568241368,100,71.74831990268162,70.74087356080551,3.877937393852071,100,1.0074463418761042,1.0074463418761042,0.25978922286710193,TRUE,TRUE,276
2209,2209,2024,Ohio,OH,FALSE,OH-04,125905,273297,399202,Tamie Wilson,Jim Jordan,False,True,2298856.55,11973481.49,399202,31.539170645437647,68.46082935456235,2298856.55,11973481.49,14272338.04,16.107077505852015,83.892922494148,0,0,0,0,4,-20.392070243673626,-20.73923082739264,31.458810990345647,31.877764680532845,-0.8352436655714882,71.8,89.09743288209432,1.7883631115446803,2.089708810519704,4.384212425331747,0.1186005799735403,28.17,462366,324264,58.77807863925861,41.22192136074139,NA,2,OH04,FALSE,FALSE,FALSE,TRUE,0,1,-20.478860389603376,East North Central,0,0.2231301601484298,-0.2231301601484298,2024,OH-04,Tamie Wilson,Jim Jordan,-1,0.9828210320037504,2.15,0,4.158026959330563,259.43794577952394,0,0,0,-18.460829354562353,-40.12247711363526,-67.78584498829599,30.786186582916653,31.539170645437647,3.869755636175424,0,0.7529840625209943,-0.7529840625209943,-0.19458181169940414,TRUE,TRUE,277
2210,2210,2024,Ohio,OH,FALSE,OH-05,123024,255633,378657,Keith Mundy,Bob Latta,False,True,8587.03,688702.68,378657,32.489561793390855,67.51043820660915,8587.03,688702.68,697289.7100000001,1.2314866943899114,98.76851330561009,0,0,0,0,5,-15.879076598811842,-14.277328458030588,35.2327539858276,36.39075832539463,-0.8352436655714882,71.8,87.48973898623662,0.6220197639099706,6.202359578955714,3.5728973799523325,0.0954666552150725,24,486903,299727,61.89733419778041,38.10266580221959,NA,2,OH05,FALSE,FALSE,FALSE,TRUE,0,1,-15.478639563616529,East North Central,0,0,0,2024,OH-05,Keith Mundy,Bob Latta,-1,0.9828210320037504,2.15,0,-1.27068705801576,1.5165594784593912,0,0,0,-17.510438206609145,-30.122035461661568,-97.53702661122017,33.2341867335583,32.489561793390855,3.8570172264961644,0.025,0.7446249401674478,0.7446249401674478,0.1930571984621102,TRUE,TRUE,278
2211,2211,2024,Ohio,OH,FALSE,OH-06,122515,245860,368375,Michael Kripchak,Michael Rulli,False,True,64038.2,595457.91,368375,33.25822870715982,66.74177129284018,64038.2,595457.91,659496.11,9.71017099706623,90.28982900293376,0,0,0,0,6,-16.82956601425218,-13.939862291365202,33.036789085763765,35.44026890995429,-0.8352436655714882,71.8,89.39891526502306,0.3839267016556738,2.558266761687849,5.5938039262795805,0.0711035498203742,20.15,459529,327101,58.41742623596863,41.58257376403137,NA,2,OH06,FALSE,FALSE,FALSE,TRUE,0,1,-16.107140083530435,East North Central,0,0,0,2024,OH-06,Michael Kripchak,Michael Rulli,-1,0.9828210320037504,2.15,0,0,94.28742079226619,0,0,0,-16.741771292840177,-31.37903650148938,-80.57965800586754,33.2229058023475,33.25822870715982,3.8409732941108317,0,0.03532290481232536,-0.03532290481232536,-0.009196342204847966,TRUE,TRUE,279
